steps,actions,rewards,states,agent_positions,transit_status,water_levels,fire_levels,final_destinations,transit_targets
13,"[9, 7, 1]",5.0,"[6.0, 4.0, 5.0, 10.0, 0.0, 10.0, 30.0, 30.0, 40.0, 40.0, 45.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['depot_1', 'fire_4', 'depot_0']","[True, True, True]","[10, 0, 10]","[30, 30, 40, 40, 45]","['fire_3', 'depot_2', 'fire_1']","['fire_3', 'depot_2', 'fire_2']"
14,"[2, 6, 4]",5.0,"[3.0, 4.0, 2.0, 0.0, 0.0, 10.0, 30.0, 30.0, 40.0, 30.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['fire_3', 'fire_4', 'fire_2']","[False, True, True]","[0, 0, 10]","[30, 30, 40, 30, 45]","['None', 'depot_2', 'fire_1']","['None', 'depot_2', 'fire_1']"
15,"[6, 4, 3]",5.0,"[3.0, 7.0, 2.0, 0.0, 10.0, 10.0, 30.0, 30.0, 40.0, 30.0, 45.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['fire_3', 'depot_2', 'fire_2']","[True, False, True]","[0, 10, 10]","[30, 30, 40, 30, 45]","['fire_2', 'None', 'fire_1']","['fire_2', 'None', 'fire_1']"
16,"[5, 7, 9]",-1.0,"[3.0, 7.0, 1.0, 0.0, 10.0, 0.0, 30.0, 20.0, 40.0, 30.0, 45.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['fire_3', 'depot_2', 'fire_1']","[True, True, False]","[0, 10, 0]","[30, 20, 40, 30, 45]","['fire_2', 'fire_4', 'None']","['fire_2', 'fire_4', 'None']"
17,"[5, 7, 9]",0.0,"[2.0, 7.0, 1.0, 0.0, 10.0, 0.0, 30.0, 20.0, 40.0, 30.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['fire_2', 'depot_2', 'fire_1']","[False, True, True]","[0, 10, 0]","[30, 20, 40, 30, 45]","['None', 'fire_4', 'starter_1']","['None', 'fire_4', 'starter_1']"
18,"[5, 7, 9]",5.0,"[2.0, 7.0, 1.0, 0.0, 10.0, 0.0, 30.0, 20.0, 40.0, 30.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['fire_2', 'depot_2', 'fire_1']","[True, True, True]","[0, 10, 0]","[30, 20, 40, 30, 45]","['depot_0', 'fire_4', 'starter_1']","['depot_0', 'fire_4', 'starter_1']"
19,"[5, 5, 6]",5.0,"[2.0, 4.0, 9.0, 0.0, 0.0, 0.0, 30.0, 20.0, 40.0, 30.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['fire_2', 'fire_4', 'starter_1']","[True, False, False]","[0, 0, 0]","[30, 20, 40, 30, 35]","['depot_0', 'None', 'None']","['depot_0', 'None', 'None']"
20,"[2, 7, 2]",5.0,"[5.0, 4.0, 9.0, 10.0, 0.0, 0.0, 30.0, 20.0, 40.0, 30.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","['depot_0', 'fire_4', 'starter_1']","[False, True, True]","[10, 0, 0]","[30, 20, 40, 30, 35]","['None', 'depot_0', 'depot_1']","['None', 'fire_3', 'depot_1']"
21,"[6, 4, 3]",0.0,"[5.0, 4.0, 6.0, 10.0, 0.0, 10.0, 30.0, 20.0, 40.0, 30.0, 35.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['depot_0', 'fire_4', 'depot_1']","[True, True, False]","[10, 0, 10]","[30, 20, 40, 30, 35]","['fire_2', 'depot_0', 'None']","['fire_2', 'fire_3', 'None']"
22,"[6, 4, 3]",5.0,"[5.0, 3.0, 6.0, 10.0, 0.0, 10.0, 30.0, 20.0, 40.0, 30.0, 35.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['depot_0', 'fire_3', 'depot_1']","[True, True, True]","[10, 0, 10]","[30, 20, 40, 30, 35]","['fire_2', 'depot_0', 'fire_3']","['fire_2', 'fire_2', 'fire_3']"
23,"[6, 4, 3]",0.0,"[2.0, 3.0, 6.0, 0.0, 0.0, 10.0, 30.0, 20.0, 30.0, 30.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['fire_2', 'fire_3', 'depot_1']","[False, True, True]","[0, 0, 10]","[30, 20, 30, 30, 35]","['None', 'depot_0', 'fire_3']","['None', 'fire_2', 'fire_3']"
24,"[6, 4, 3]",5.0,"[2.0, 2.0, 6.0, 0.0, 0.0, 10.0, 30.0, 20.0, 30.0, 30.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['fire_2', 'fire_2', 'depot_1']","[True, True, True]","[0, 0, 10]","[30, 20, 30, 30, 35]","['depot_1', 'depot_0', 'fire_3']","['depot_0', 'depot_0', 'fire_3']"
25,"[5, 5, 5]",5.0,"[2.0, 2.0, 3.0, 0.0, 0.0, 0.0, 30.0, 20.0, 30.0, 20.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['fire_2', 'fire_2', 'fire_3']","[True, True, False]","[0, 0, 0]","[30, 20, 30, 20, 35]","['depot_1', 'depot_0', 'None']","['depot_0', 'depot_0', 'None']"
26,"[8, 5, 6]",-1.0,"[5.0, 5.0, 3.0, 0.0, 10.0, 0.0, 30.0, 20.0, 30.0, 20.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['depot_0', 'depot_0', 'fire_3']","[True, False, True]","[0, 10, 0]","[30, 20, 30, 20, 35]","['depot_1', 'None', 'depot_0']","['depot_1', 'None', 'fire_2']"
27,"[5, 7, 9]",0.0,"[5.0, 5.0, 3.0, 0.0, 10.0, 0.0, 30.0, 20.0, 30.0, 20.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['depot_0', 'depot_0', 'fire_3']","[True, False, True]","[0, 10, 0]","[30, 20, 30, 20, 35]","['depot_1', 'None', 'depot_0']","['depot_1', 'None', 'fire_2']"
28,"[5, 7, 9]",5.0,"[5.0, 5.0, 2.0, 0.0, 10.0, 0.0, 30.0, 20.0, 30.0, 20.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","['depot_0', 'depot_0', 'fire_2']","[True, True, True]","[0, 10, 0]","[30, 20, 30, 20, 35]","['depot_1', 'depot_2', 'depot_0']","['depot_1', 'depot_1', 'depot_0']"
